,t,I,dI,a,da,y,dy
218,10.9,0.042099,0.001,-3.38271242,0.0031415926535897933,-0.0424778192731363,3.945e-05
219,10.95,0.04225159,0.001,-3.41412837,0.0031415926535897933,-0.0428723195677826,3.945e-05
220,11.0,0.04264832,0.001,-3.45104211,0.0031415926535897933,-0.0433358573982954,3.945e-05
221,11.05,0.04298401,0.001,-3.47421137,0.0031415926535897933,-0.0436268013263555,3.945e-05
222,11.1,0.04325867,0.001,-3.51230321,0.0031415926535897933,-0.0441051329414625,3.945e-05
223,11.15,0.04328918,0.001,-3.54332646,0.0031415926535897933,-0.0444947019745775,3.945e-05
224,11.2,0.04393005,0.001,-3.57356431,0.0031415926535897933,-0.0448744084846296,3.945e-05
225,11.25,0.04510498,0.001,-3.59712628,0.0031415926535897933,-0.0451702837997943,3.945e-05
226,11.3,0.04551697,0.001,-3.61990284,0.0031415926535897933,-0.0454562964663229,3.945e-05
227,11.35,0.04664612,0.001,-3.6415013,0.0031415926535897933,-0.0457275153482574,3.945e-05
228,11.4,0.04786682,0.001,-3.66152897,0.0031415926535897933,-0.0459790093096394,3.945e-05
229,11.45,0.04985046,0.001,-3.68509094,0.0031415926535897933,-0.0462748846248041,3.945e-05
230,11.5,0.05020142,0.001,-3.7055113,0.0031415926535897933,-0.0465313097221443,3.945e-05
231,11.55,0.05076599,0.001,-3.72946596,0.0031415926535897933,-0.0468321161732672,3.945e-05
232,11.6,0.05097961,0.001,-3.74321044,0.0031415926535897933,-0.0470047100757199,3.945e-05
233,11.65,0.05114746,0.001,-3.75342063,0.0031415926535897933,-0.0471329227499633,3.945e-05
234,11.7,0.05133057,0.001,-3.7683432,0.0031415926535897933,-0.047320310311437,3.945e-05
235,11.75,0.05131531,0.001,-3.78562198,0.0031415926535897933,-0.0475372855676724,3.945e-05
236,11.8,0.05143738,0.001,-3.79661756,0.0031415926535897933,-0.0476753606394054,3.945e-05
237,11.85,0.05093384,0.001,-3.81585983,0.0031415926535897933,-0.0479169920777246,3.945e-05
238,11.9,0.05108643,0.001,-3.8327459,0.0031415926535897933,-0.0481290359468553,3.945e-05
239,11.95,0.05116272,0.001,-3.84963197,0.0031415926535897933,-0.0483410798159861,3.945e-05
240,12.0,0.05082703,0.001,-3.86730345,0.0031415926535897933,-0.048562986333753,3.945e-05
241,12.05,0.05122375,0.001,-3.88458222,0.0031415926535897933,-0.0487799614644152,3.945e-05
242,12.1,0.05117798,0.001,-3.8963632,0.0031415926535897933,-0.0489278990592109,3.945e-05
243,12.15,0.05133057,0.001,-3.91874706,0.0031415926535897933,-0.0492089804642081,3.945e-05
244,12.2,0.05221558,0.001,-3.93641854,0.0031415926535897933,-0.0494308869819749,3.945e-05
245,12.25,0.05198669,0.001,-3.93798933,0.0031415926535897933,-0.0494506119025273,3.945e-05
246,12.3,0.05187988,0.001,-3.93798933,0.0031415926535897933,-0.0494506119025273,3.945e-05
247,12.35,0.05218506,0.001,-3.93798933,0.0031415926535897933,-0.0494506119025273,3.945e-05
248,12.4,0.05226135,0.001,-3.93484774,0.0031415926535897933,-0.0494111619358493,3.945e-05
249,12.45,0.05465698,0.001,-3.92503025,0.0031415926535897933,-0.0492878805231374,3.945e-05
250,12.5,0.05477905,0.001,-3.92385216,0.0031415926535897933,-0.0492730868641164,3.945e-05
251,12.55,0.05480957,0.001,-3.92385216,0.0031415926535897933,-0.0492730868641164,3.945e-05
252,12.6,0.05508423,0.001,-3.92385216,0.0031415926535897933,-0.0492730868641164,3.945e-05
253,12.65,0.05488586,0.001,-3.92385216,0.0031415926535897933,-0.0492730868641164,3.945e-05
254,12.7,0.05488586,0.001,-3.92385216,0.0031415926535897933,-0.0492730868641164,3.945e-05
255,12.75,0.05484009,0.001,-3.92385216,0.0031415926535897933,-0.0492730868641164,3.945e-05
256,12.8,0.05500793,0.001,-3.92385216,0.0031415926535897933,-0.0492730868641164,3.945e-05
257,12.85,0.0546875,0.001,-3.92424485,0.0031415926535897933,-0.0492780180000746,3.945e-05
258,12.9,0.05500793,0.001,-3.92620835,0.0031415926535897933,-0.0493026743077316,3.945e-05
259,12.95,0.05537415,0.001,-3.93052804,0.0031415926535897933,-0.0493569180590038,3.945e-05
260,13.0,0.0549469,0.001,-3.94584332,0.0031415926535897933,-0.0495492370075822,3.945e-05
261,13.05,0.05670166,0.001,-3.98393516,0.0031415926535897933,-0.0500275686226893,3.945e-05
262,13.1,0.05891418,0.001,-4.03459338,0.0031415926535897933,-0.0506637003556548,3.945e-05
263,13.15,0.0622406,0.001,-4.09114209,0.0031415926535897933,-0.0513738008860183,3.945e-05
264,13.2,0.06356812,0.001,-4.1469054,0.0031415926535897933,-0.0520740388933189,3.945e-05
265,13.25,0.06202698,0.001,-4.18342644,0.0031415926535897933,-0.0525326454623003,3.945e-05
266,13.3,0.06130981,0.001,-4.2120935,0.0031415926535897933,-0.0528926270518001,3.945e-05
267,13.35,0.06015015,0.001,-4.24782914,0.0031415926535897933,-0.0533413710977187,3.945e-05
268,13.4,0.05909729,0.001,-4.29141877,0.0031415926535897933,-0.0538887402486921,3.945e-05
269,13.45,0.05883789,0.001,-4.334223,0.0031415926535897933,-0.0544262468766028,3.945e-05
270,13.5,0.06082153,0.001,-4.37859803,0.0031415926535897933,-0.0549834785506391,3.945e-05
271,13.55,0.06282043,0.001,-4.41472637,0.0031415926535897933,-0.0554371538580891,3.945e-05
272,13.6,0.06437683,0.001,-4.44378613,0.0031415926535897933,-0.0558020667091203,3.945e-05
273,13.65,0.06648254,0.001,-4.47206048,0.0031415926535897933,-0.0561571169115154,3.945e-05
274,13.7,0.07022095,0.001,-4.50661803,0.0031415926535897933,-0.056591067298413,3.945e-05
