t	I	a	y
23.4	0.02583313	-3.7102237	-0.04659048486052123
23.45	0.02578735	-3.71689958	-0.046674316055408664
23.5	0.02627563	-3.71886308	-0.0466989723630657
23.55	0.02638245	-3.72436087	-0.04676800989893216
23.6	0.02613831	-3.72907327	-0.04682718503730905
23.65	0.02633667	-3.72868057	-0.04682225377577764
23.7	0.02658081	-3.72514627	-0.04677787242199497
23.75	0.02648926	-3.72043388	-0.04671869740919133
23.8	0.0266571	-3.71964848	-0.046708834886128515
23.85	0.02651978	-3.71964848	-0.046708834886128515
23.9	0.0266571	-3.71964848	-0.046708834886128515
23.95	0.02708435	-3.71140179	-0.04660527851954221
24.0	0.02778625	-3.7055113	-0.046531309722144344
24.05	0.02818298	-3.7055113	-0.046531309722144344
24.1	0.02839661	-3.7055113	-0.046531309722144344
24.15	0.0279541	-3.7055113	-0.046531309722144344
24.2	0.02789307	-3.7070821	-0.046551034768269973
24.25	0.02807617	-3.7078675	-0.04656089729133279
24.3	0.02810669	-3.71100909	-0.0466003472580108
24.35	0.02734375	-3.71886308	-0.0466989723630657
24.4	0.02655029	-3.72436087	-0.04676800989893216
24.45	0.02696228	-3.74438854	-0.04701950386031419
24.5	0.02760315	-3.76598701	-0.047290722867821856
24.55	0.02832031	-3.78405118	-0.04751756052154686
24.6	0.02879333	-3.81075474	-0.047852885803389575
24.65	0.0291748	-3.82292842	-0.04800575465971671
24.7	0.02999878	-3.8335313	-0.048138898469918215
24.75	0.03038025	-3.84413418	-0.04827204228011972
24.8	0.03108215	-3.86102026	-0.04848408627482374
24.85	0.03199768	-3.88261872	-0.04875530515675816
24.9	0.03222656	-3.8932216	-0.04888844896695966
24.95	0.03257751	-3.90382449	-0.04902159290273442
25.0	0.03257751	-3.90971498	-0.04909556170013228
25.05	0.03237915	-3.91482007	-0.04915966797446733
25.1	0.03225708	-3.91678357	-0.04918432428212437
25.15	0.0324707	-3.91756897	-0.04919418680518718
25.2	0.03288269	-3.91913976	-0.049213911725739565
25.25	0.03263855	-3.92071056	-0.049233636771865194
25.3	0.03305054	-3.93249154	-0.04938157436666092
25.35	0.03239441	-3.94898492	-0.04958868709983354
25.4	0.03250122	-3.95212651	-0.04962813706651155
25.45	0.03248596	-3.95212651	-0.04962813706651155
