Time (s)	Light Intensity (% of scale max)	Position (m)
17.05	0.1	-0.1108
17.08	0.1	-0.1108
17.1	0.1	-0.1108
17.12	0.1	-0.1108
17.15	0.1	-0.1108
17.16	0.1	-0.1108
17.2	0.1	-0.1108
17.24	0.0	-0.1108
17.25	0.0	-0.1108
17.28	0.0	-0.1108
17.3	0.0	-0.1108
17.32	0.0	-0.1108
17.35	0.0	-0.1108
17.36	0.0	-0.1108
17.4	0.0	-0.1108
17.44	0.0	-0.1108
17.45	0.0	-0.1108
17.48	0.0	-0.1109
17.5	0.1	-0.111
17.52	0.1	-0.111
17.55	0.1	-0.1111
17.56	0.1	-0.1111
17.6	0.1	-0.1111
17.64	0.1	-0.1111
17.65	0.1	-0.1111
17.68	0.1	-0.1114
17.7	0.1	-0.1116
17.72	0.1	-0.1116
17.75	0.1	-0.1117
17.76	0.1	-0.1118
17.8	0.1	-0.112
17.84	0.1	-0.1123
17.85	0.1	-0.1128
17.88	0.1	-0.113
17.9	0.1	-0.113
17.92	0.1	-0.113
17.95	0.1	-0.1131
17.96	0.1	-0.1131
18.0	0.1	-0.1136
18.04	0.1	-0.1144
18.05	0.1	-0.1146
18.08	0.1	-0.1146
18.1	0.1	-0.1146
18.12	0.1	-0.1146
18.15	0.1	-0.1147
18.16	0.1	-0.1148
18.2	0.1	-0.1149
18.24	0.1	-0.1149
18.25	0.1	-0.1149
18.28	0.1	-0.115
18.3	0.1	-0.1155
18.32	0.1	-0.1156
18.35	0.1	-0.1156
18.36	0.1	-0.1156
18.4	0.1	-0.1156
18.44	0.1	-0.1154
18.45	0.1	-0.1154
18.48	0.1	-0.1154
18.5	0.1	-0.1154
18.52	0.1	-0.1154
18.55	0.1	-0.1154
18.56	0.1	-0.1154
18.6	0.1	-0.1154
18.64	0.1	-0.1154
18.65	0.1	-0.1154
18.68	0.1	-0.1154
18.7	0.1	-0.1154
18.72	0.1	-0.1154
18.75	0.1	-0.1154
18.76	0.1	-0.1154
18.8	0.1	-0.1154
18.84	0.1	-0.1155
18.85	0.1	-0.1155
18.88	0.1	-0.1155
18.9	0.1	-0.1157
18.92	0.1	-0.116
18.95	0.1	-0.1164
18.96	0.1	-0.1166
19.0	0.1	-0.1166
19.04	0.1	-0.1166
19.05	0.1	-0.1166
19.08	0.1	-0.117
19.1	0.1	-0.1176
19.12	0.1	-0.1179
19.15	0.1	-0.1179
19.16	0.1	-0.118
19.2	0.1	-0.1188
19.24	0.1	-0.1195
19.25	0.1	-0.1198
19.28	0.1	-0.1198
19.3	0.1	-0.1198
19.32	0.1	-0.1198
19.35	0.2	-0.1199
19.36	0.2	-0.1201
19.4	0.2	-0.1205
19.44	0.2	-0.1206
19.45	0.2	-0.1206
19.48	0.2	-0.1206
19.5	0.2	-0.1209
19.52	0.2	-0.1213
19.55	0.2	-0.1213
19.56	0.2	-0.1214
19.6	0.2	-0.1214
19.64	0.2	-0.1214
19.65	0.2	-0.1213
19.68	0.2	-0.1211
19.7	0.2	-0.1209
19.72	0.2	-0.1209
19.75	0.2	-0.1209
19.76	0.2	-0.1209
19.8	0.2	-0.1209
19.84	0.2	-0.1209
19.85	0.2	-0.1209
19.88	0.2	-0.1209
19.9	0.2	-0.1209
19.92	0.2	-0.1209
19.95	0.2	-0.1209
19.96	0.2	-0.1209
20.0	0.2	-0.1209
20.04	0.2	-0.121
20.05	0.2	-0.1212
20.08	0.2	-0.1215
20.1	0.2	-0.1215
20.12	0.2	-0.1215
20.15	0.2	-0.1215
20.16	0.2	-0.1215
20.2	0.2	-0.1215
20.24	0.2	-0.1215
20.25	0.2	-0.1215
20.28	0.2	-0.1215
20.3	0.2	-0.1216
20.32	0.2	-0.1226
20.35	0.2	-0.1237
20.36	0.2	-0.1242
20.4	0.2	-0.1242
20.44	0.2	-0.1242
20.45	0.2	-0.1242
20.48	0.2	-0.1243
20.5	0.2	-0.1244
20.52	0.2	-0.1249
20.55	0.2	-0.1258
20.56	0.2	-0.1265
20.6	0.2	-0.1267
20.64	0.2	-0.1267
20.65	0.2	-0.1267
20.68	0.1	-0.1267
20.7	0.1	-0.1267
20.72	0.1	-0.1268
20.75	0.1	-0.1269
20.76	0.1	-0.1269
20.8	0.1	-0.1269
20.84	0.1	-0.1267
20.85	0.1	-0.1266
20.88	0.1	-0.1266
20.9	0.1	-0.1266
20.92	0.1	-0.1266
20.95	0.1	-0.1266
20.96	0.1	-0.1266
21.0	0.1	-0.1266
21.04	0.1	-0.1266
21.05	0.1	-0.1266
21.08	0.1	-0.1266
21.1	0.1	-0.1266
21.12	0.1	-0.1266
21.15	0.1	-0.1266
21.16	0.1	-0.1266
21.2	0.1	-0.1266
21.24	0.1	-0.1266
21.25	0.1	-0.1266
21.28	0.1	-0.1266
21.3	0.1	-0.1268
21.32	0.1	-0.1272
