Time (s)	Light Intensity (% of scale max)	Position (m)
18.28	1.3	-0.1155
18.3	1.0	-0.1155
18.32	1.3	-0.1155
18.35	1.3	-0.1155
18.36	1.1	-0.1155
18.4	1.4	-0.1152
18.44	1.3	-0.1148
18.45	1.2	-0.1148
18.48	1.5	-0.1148
18.5	1.6	-0.1148
18.52	1.5	-0.1148
18.55	2.0	-0.1148
18.56	2.2	-0.1148
18.6	2.2	-0.1148
18.64	2.0	-0.1148
18.65	2.0	-0.1148
18.68	2.6	-0.1148
18.7	3.0	-0.1148
18.72	3.0	-0.1149
18.75	2.9	-0.1151
18.76	3.2	-0.1152
18.8	3.1	-0.1153
18.84	3.0	-0.1154
18.85	2.9	-0.1155
18.88	3.0	-0.1157
18.9	3.1	-0.1159
18.92	3.0	-0.1162
18.95	2.5	-0.1165
18.96	2.2	-0.1165
19.0	2.4	-0.1165
19.04	3.0	-0.1165
19.05	3.3	-0.1166
19.08	3.6	-0.1168
19.1	4.4	-0.1171
19.12	4.8	-0.1172
19.15	5.1	-0.1172
19.16	5.9	-0.1173
19.2	7.0	-0.1177
19.24	6.7	-0.1179
19.25	6.6	-0.1179
19.28	6.9	-0.1179
19.3	8.9	-0.1177
19.32	9.7	-0.1174
19.35	9.8	-0.1173
19.36	9.9	-0.1173
19.4	9.8	-0.1173
19.44	9.6	-0.1173
19.45	9.8	-0.1173
19.48	9.7	-0.1173
19.5	9.7	-0.1173
19.52	9.6	-0.1174
19.55	8.6	-0.1174
19.56	7.8	-0.1174
19.6	8.2	-0.1176
19.64	9.8	-0.1179
19.65	10.8	-0.118
19.68	12.1	-0.1183
19.7	12.9	-0.119
19.72	13.3	-0.1192
19.75	13.6	-0.1193
19.76	13.7	-0.1197
19.8	14.0	-0.1198
19.84	13.9	-0.12
19.85	14.1	-0.1205
19.88	14.4	-0.1206
19.9	14.3	-0.1206
19.92	14.3	-0.1206
19.95	14.5	-0.1207
19.96	16.1	-0.1208
20.0	16.1	-0.1211
20.04	16.1	-0.1212
20.05	16.2	-0.1212
20.08	16.1	-0.1209
20.1	16.1	-0.1206
20.12	16.4	-0.1206
20.15	16.2	-0.1206
20.16	16.1	-0.1206
20.2	16.2	-0.1206
20.24	16.1	-0.1206
20.25	15.6	-0.1206
20.28	15.0	-0.1206
20.3	15.3	-0.1206
20.32	15.3	-0.1206
20.35	15.1	-0.1206
20.36	15.2	-0.1206
20.4	14.9	-0.1208
20.44	14.3	-0.121
20.45	14.3	-0.121
20.48	14.2	-0.1213
20.5	14.0	-0.1216
20.52	13.9	-0.1217
20.55	14.1	-0.122
20.56	13.9	-0.1223
20.6	14.0	-0.1224
20.64	14.4	-0.1225
20.65	14.3	-0.1226
20.68	14.1	-0.123
20.7	14.3	-0.1234
20.72	14.2	-0.1237
20.75	14.1	-0.1237
20.76	14.2	-0.1237
20.8	14.3	-0.1237
20.84	14.2	-0.1237
20.85	14.3	-0.1237
20.88	14.3	-0.1237
20.9	13.9	-0.1237
20.92	13.0	-0.1231
20.95	12.7	-0.1231
20.96	11.5	-0.1231
21.0	10.8	-0.1231
21.04	10.4	-0.1231
21.05	9.4	-0.1231
21.08	8.9	-0.1231
21.1	8.2	-0.1231
21.12	8.0	-0.1231
21.15	7.4	-0.1231
21.16	6.6	-0.1231
21.2	7.0	-0.1231
21.24	6.8	-0.1232
21.25	6.3	-0.1234
21.28	6.2	-0.1236
21.3	6.5	-0.1237
21.32	6.4	-0.1242
21.35	6.3	-0.1245
21.36	6.5	-0.1246
21.4	6.5	-0.1246
21.44	6.3	-0.1247
21.45	6.3	-0.1254
21.48	6.4	-0.1256
21.5	6.4	-0.1258
21.52	6.4	-0.1261
21.55	6.0	-0.1262
21.56	4.9	-0.1263
21.6	3.9	-0.1263
21.64	2.4	-0.1263
21.65	2.1	-0.1263
21.68	1.6	-0.1258
21.7	1.6	-0.1255
21.72	1.8	-0.1255
21.75	2.6	-0.1255
21.76	2.5	-0.1255
21.8	2.7	-0.1255
21.84	3.2	-0.1255
21.85	3.5	-0.1255
21.88	4.2	-0.1255
21.9	4.1	-0.1255
21.92	4.1	-0.1255
21.95	4.3	-0.1255
21.96	4.3	-0.1255
22.0	4.2	-0.1257
22.04	4.1	-0.126
22.05	4.1	-0.1262
22.08	4.3	-0.1263
22.1	4.1	-0.1266
22.12	4.1	-0.127
22.15	3.7	-0.127
22.16	3.9	-0.1272
22.2	5.3	-0.1273
22.24	13.9	-0.1273
22.25	17.5	-0.1275
22.28	20.5	-0.1279
22.3	27.2	-0.1279
22.32	30.7	-0.1279
22.35	38.3	-0.128
22.36	42.7	-0.1283
22.4	51.4	-0.1291
22.44	56.5	-0.1292
22.45	60.6	-0.1293
22.48	61.0	-0.1293
22.5	60.7	-0.1293
61.4	-0.1293	22.52
63.2	-0.1293	22.55
63.1	-0.1291	22.56
63.3	-0.1288	22.6
63.1	-0.1288	22.64
62.9	-0.1288	22.65
63.2	-0.1288	22.68
63.0	-0.1288	22.7
63.1	-0.1288	22.72
63.2	-0.1288	22.75
62.9	-0.1288	22.76
63.2	-0.1288	22.8
62.5	-0.1288	22.84
68.4	-0.1289	22.85
77.4	-0.1292	22.88
94.7	-0.1294	22.9
99.8	-0.1295	22.92
100.0	-0.13	22.95
100.0	-0.1306	22.96
100.0	-0.1309	23.0
100.0	-0.131	23.04
100.0	-0.1311	23.05
100.0	-0.1316	23.08
100.0	-0.1318	23.1
100.0	-0.1318	23.12
100.0	-0.1319	23.15
100.0	-0.1322	23.16
100.0	-0.1327	23.2
100.0	-0.1328	23.24
100.0	-0.1329	23.25
100.0	-0.1329	23.28
100.0	-0.1329	23.3
100.0	-0.1327	23.32
100.0	-0.1323	23.35
100.0	-0.1323	23.36
100.0	-0.1323	23.4
100.0	-0.1323	23.44
100.0	-0.1323	23.45
100.0	-0.1323	23.48
100.0	-0.1323	23.5
100.0	-0.1323	23.52
100.0	-0.1323	23.55
100.0	-0.1323	23.56
100.0	-0.1323	23.6
100.0	-0.1323	23.64
100.0	-0.1323	23.65
100.0	-0.1325	23.68
100.0	-0.1327	23.7
100.0	-0.133	23.72
100.0	-0.1331	23.75
100.0	-0.1336	23.76
