t	%	I	y
27.3	4.4877	0.0448761	0.0
27.35	4.47543	0.04475403	0.0
27.4	4.53107	0.04530334	0.0
27.45	4.50575	0.04504395	0.0
27.5	4.48172	0.04481506	0.0
27.55	4.45798	0.04457092	0.0
27.6	4.47711	0.04476929	0.0
27.65	4.50597	0.0450592	0.0
27.7	4.45444	0.04454041	0.0
27.75	4.44615	0.04444885	0.0
27.8	4.44843	0.04447937	0.0
27.85	4.4698	0.04469299	0.0
27.9	4.44176	0.04440308	0.0
27.95	4.42361	0.04423523	0.0
28.0	4.41107	0.0440979	0.0
28.05	4.44313	0.04441833	0.0
28.1	4.44725	0.04446411	0.0
28.15	4.43857	0.04437256	0.0
28.2	4.43146	0.04431152	0.0
28.25	4.44691	0.04446411	0.0
28.3	4.46121	0.04460144	0.0
28.35	4.42563	0.04425049	0.0
28.4	4.42018	0.04418945	0.0
28.45	4.41125	0.0440979	0.0
28.5	4.46071	0.04460144	0.0
28.55	4.43684	0.0443573	0.0
28.6	4.43625	0.0443573	0.0
28.65	4.42081	0.04420471	0.0
28.7	4.4538	0.04452515	0.0
28.75	4.45966	0.04458618	0.0
28.8	4.40163	0.04400635	0.0
28.85	4.37024	0.04370117	0.0
28.9	4.36108	0.04360962	0.0
28.95	4.34895	0.04348755	0.0
29.0	4.30588	0.04304504	0.0
29.05	4.26199	0.0426178	0.0
29.1	4.24438	0.04243469	0.0
29.15	4.26175	0.04260254	0.0
29.2	4.22098	0.04220581	0.0
29.25	4.20033	0.04199219	0.0
29.3	4.17966	0.04179382	0.0
29.35	4.18047	0.04179382	0.0
29.4	4.19365	0.04193115	0.0
29.45	4.13942	0.04138184	0.0
29.5	4.12282	0.04121399	0.0
29.55	4.10016	0.04100037	0.0
29.6	4.15398	0.04153442	0.0
29.65	4.14285	0.04142761	0.0
29.7	4.10834	0.04107666	0.0
29.75	4.07378	0.04072571	0.0
29.8	4.0666	0.04066467	0.0
29.85	4.09875	0.04098511	0.0
29.9	4.08252	0.04081726	0.0
29.95	4.06429	0.04063416	0.0
30.0	4.05591	0.04055786	0.0
30.05	4.0782	0.04077148	0.0
30.1	4.12233	0.04121399	0.0
30.15	4.1015	0.04100037	0.0
30.2	4.10989	0.04109192	0.0
30.25	4.11002	0.04109192	0.0
30.3	4.19482	0.04194641	0.0
30.35	4.22557	0.04225159	0.0
30.4	4.21561	0.04214478	0.0
30.45	4.22864	0.0422821	0.0
30.5	4.22829	0.0422821	0.0
30.55	4.25652	0.04255676	0.0
30.6	4.231	0.04229736	0.0
30.65	4.21281	0.04211426	0.0
30.7	4.20453	0.04203796	0.0
30.75	4.22379	0.04223633	0.0
30.8	4.28625	0.04286194	0.0
30.85	4.40558	0.04405212	0.0
30.9	4.48009	0.0447998	0.0
30.95	4.44569	0.04444885	0.0
