t	%	I	y
22.2	0.0257	0.0256958	-0.04365274
22.25	0.0255	0.02549744	-0.04365274
22.3	0.02556	0.02555847	-0.04365274
22.35	0.02554	0.02554321	-0.04365274
22.4	0.02536	0.02536011	-0.04365274
22.45	0.02553	0.02552795	-0.043658
22.5	0.02544	0.0254364	-0.04368956
22.55	0.02573	0.02572632	-0.043710599999999995
22.6	0.02545	0.02545166	-0.0437895
22.65	0.02556	0.02555847	-0.04388944
22.7	0.02542	0.02542114	-0.0440262
22.75	0.02536	0.02536011	-0.0443418
22.8	0.0248	0.02479553	-0.0447363
22.85	0.02498	0.02497864	-0.044957220000000006
22.9	0.02475	0.02474976	-0.045088720000000006
22.95	0.02475	0.02474976	-0.04526756
23.0	0.02495	0.02494812	-0.045546340000000005
23.05	0.02515	0.02514648	-0.045783040000000004
23.1	0.02493	0.02493286	-0.045919800000000004
23.15	0.02522	0.02522278	-0.0461302
23.2	0.02544	0.0254364	-0.046214359999999996
23.25	0.02522	0.02522278	-0.04627222
23.3	0.02589	0.02589417	-0.04638268
23.35	0.0257	0.0256958	-0.04647736
23.4	0.02583	0.02583313	-0.04658782
23.45	0.02579	0.02578735	-0.04667198
23.5	0.02628	0.02627563	-0.04669828
23.55	0.02638	0.02638245	-0.04676666
23.6	0.02614	0.02613831	-0.04682452
23.65	0.02634	0.02633667	-0.04682452
23.7	0.02658	0.02658081	-0.04677718
23.75	0.02649	0.02648926	-0.04671932
23.8	0.02666	0.0266571	-0.0467088
23.85	0.02652	0.02651978	-0.0467088
23.9	0.02666	0.0266571	-0.0467088
23.95	0.02708	0.02708435	-0.0466036
24.0	0.02779	0.02778625	-0.04652996
24.05	0.02818	0.02818298	-0.04652996
24.1	0.0284	0.02839661	-0.04652996
24.15	0.02795	0.0279541	-0.04652996
24.2	0.02789	0.02789307	-0.046551
24.25	0.02808	0.02807617	-0.04656152
24.3	0.02811	0.02810669	-0.04659834
24.35	0.02734	0.02734375	-0.04669828
24.4	0.02655	0.02655029	-0.04676666
24.45	0.02696	0.02696228	-0.04701914
24.5	0.0276	0.02760315	-0.04729266000000001
24.55	0.02832	0.02832031	-0.04751884000000001
24.6	0.02879	0.02879333	-0.04785022
24.65	0.02917	0.0291748	-0.048008020000000005
24.7	0.03	0.02999878	-0.048139520000000005
24.75	0.03038	0.03038025	-0.048271020000000005
24.8	0.03108	0.03108215	-0.048481420000000004
24.85	0.032	0.03199768	-0.04875494
24.9	0.03223	0.03222656	-0.048886439999999996
24.95	0.03258	0.03257751	-0.0490232
25.0	0.03258	0.03257751	-0.04909684
25.05	0.03238	0.03237915	-0.04915996
25.1	0.03226	0.03225708	-0.04918626
25.15	0.03247	0.0324707	-0.04919152
25.2	0.03288	0.03288269	-0.04921256
25.25	0.03264	0.03263855	-0.0492336
25.3	0.03305	0.03305054	-0.04938088
25.35	0.03239	0.03239441	-0.04958602000000001
25.4	0.0325	0.03250122	-0.0496281
25.45	0.03249	0.03248596	-0.0496281
25.5	0.03223	0.03222656	-0.04960706
25.55	0.03293	0.03292847	-0.04951238
25.6	0.0334	0.03340149	-0.0493914
25.65	0.03378	0.03378296	-0.0493914
25.7	0.03416	0.03416443	-0.0493914
25.75	0.03436	0.03436279	-0.04930198
25.8	0.03398	0.03398132	-0.0492336
25.85	0.03456	0.03456116	-0.0492336
25.9	0.03484	0.03483582	-0.0492336
25.95	0.03493	0.03492737	-0.0492336
26.0	0.03493	0.03492737	-0.0492336
26.05	0.03513	0.03512573	-0.04923886
26.1	0.03513	0.03512573	-0.049265159999999995
26.15	0.03534	0.03533936	-0.04930198
26.2	0.03392	0.03392029	-0.04942822
26.25	0.03275	0.03274536	-0.0495229
26.3	0.03217	0.03216553	-0.0496281
26.35	0.03108	0.03108215	-0.04990688000000001
26.4	0.03043	0.03042603	-0.05023826
26.45	0.03033	0.03033447	-0.05036976
26.5	0.03018	0.03018188	-0.05051704
26.55	0.02992	0.02992249	-0.05061698
26.6	0.02887	0.02886963	-0.050832640000000005
26.65	0.0284	0.02839661	-0.050932580000000005
26.7	0.02875	0.02874756	-0.050979920000000005
26.75	0.02849	0.02848816	-0.05106934
26.8	0.02808	0.02807617	-0.051206100000000004
26.85	0.02744	0.0274353	-0.051395460000000004
26.9	0.02725	0.0272522	-0.051553260000000004
26.95	0.02704	0.02703857	-0.05166372
27.0	0.0267	0.02670288	-0.0518373
27.05	0.02631	0.02630615	-0.05194776
27.1	0.02605	0.02604675	-0.05208452
27.15	0.02603	0.02603149	-0.05214764
27.2	0.02597	0.02597046	-0.05217394
27.25	0.02612	0.02612305	-0.05229492
27.3	0.02608	0.02607727	-0.05237908
27.35	0.02563	0.02563477	-0.05240538
27.4	0.02542	0.02542114	-0.05248954
27.45	0.0253	0.02529907	-0.05260526
27.5	0.02502	0.02502441	-0.05269468000000001
27.55	0.02525	0.0252533	-0.05272624
27.6	0.02553	0.02552795	-0.05274202
27.65	0.02553	0.02552795	-0.05287878
27.7	0.02509	0.02508545	-0.05292086000000001
27.75	0.02556	0.02555847	-0.05292086000000001
27.8	0.02576	0.02575684	-0.05292086000000001
27.85	0.02533	0.02532959	-0.05286300000000001
27.9	0.02565	0.02565002	-0.05263682000000001
27.95	0.02592	0.02592468	-0.05252636000000001
28.0	0.02591	0.02590942	-0.05252636000000001
28.05	0.02577	0.02577209	-0.05252636000000001
28.1	0.02591	0.02590942	-0.05252636000000001
28.15	0.02563	0.02563477	-0.05252636000000001
28.2	0.0257	0.0256958	-0.05252636000000001
28.25	0.02553	0.02552795	-0.05253162
28.3	0.02547	0.02546692	-0.0525474
28.35	0.02556	0.02555847	-0.05258948
28.4	0.02539	0.02539063	-0.0526263
28.45	0.02504	0.02503967	-0.05273150000000001
28.5	0.02518	0.025177	-0.0527841
28.55	0.02516	0.02516174	-0.05291034
28.6	0.0249	0.02490234	-0.05296294
28.65	0.02528	0.02528381	-0.05313652
28.7	0.02534	0.02534485	-0.05340478
28.75	0.02586	0.02586365	-0.053583620000000005
28.8	0.02602	0.02601624	-0.053730900000000005
28.85	0.02676	0.02676392	-0.05387292
28.9	0.02711	0.02711487	-0.054014940000000004
28.95	0.02773	0.02772522	-0.054188520000000004
29.0	0.02835	0.02835083	-0.05438314
29.05	0.02919	0.02919006	-0.05451464
29.1	0.03	0.02999878	-0.054630359999999996
29.15	0.03033	0.03033447	-0.05477238
29.2	0.02998	0.02998352	-0.05481446
29.25	0.03067	0.03067017	-0.05484602
29.3	0.03102	0.03102112	-0.05502486
29.35	0.03142	0.03141785	-0.05518792
29.4	0.03189	0.03189087	-0.0553089
29.45	0.03177	0.0317688	-0.05535098000000001
29.5	0.03169	0.0316925	-0.05536676000000001
29.55	0.03178	0.03178406	-0.05536676000000001
29.6	0.03154	0.03153992	-0.05532994000000001
29.65	0.03384	0.03384399	-0.05515636
29.7	0.03464	0.03463745	-0.05497226
29.75	0.03467	0.03466797	-0.05495122
29.8	0.03452	0.03451538	-0.05495122
29.85	0.03494	0.03494263	-0.05495122
29.9	0.03477	0.03477478	-0.05495122
29.95	0.03482	0.03482056	-0.05495122
30.0	0.03462	0.03462219	-0.05495122
30.05	0.03461	0.03460693	-0.05495122
30.1	0.03458	0.03457642	-0.05495122
30.15	0.03459	0.03459167	-0.054967
30.2	0.03482	0.03482056	-0.0549933
30.25	0.03427	0.03427124	-0.05501434
30.3	0.033	0.03300476	-0.05516162000000001
30.35	0.03183	0.03182983	-0.05529312000000001
