t	%	I	y
25.2	2.19073	0.02189636	-0.056629160000000005
25.25	2.14642	0.02145386	-0.05650818
25.3	3.25868	0.03257751	-0.056292520000000006
25.35	3.29305	0.03292847	-0.056276740000000006
25.4	3.18059	0.03179932	-0.056276740000000006
25.45	2.95935	0.02958679	-0.056276740000000006
25.5	3.02606	0.03025818	-0.056276740000000006
25.55	3.2356	0.03234863	-0.056276740000000006
25.6	3.13434	0.03134155	-0.056276740000000006
25.65	3.07494	0.03074646	-0.056276740000000006
25.7	3.19299	0.03192139	-0.05628726
25.75	3.30423	0.03303528	-0.056292520000000006
25.8	3.23274	0.03231812	-0.056292520000000006
25.85	2.95401	0.02952576	-0.056334600000000006
25.9	2.63986	0.02639771	-0.056424020000000005
25.95	2.67148	0.02670288	-0.056466100000000005
26.0	2.55492	0.02554321	-0.05652922
26.05	2.52972	0.02528381	-0.056634420000000005
26.1	2.61459	0.02613831	-0.056818520000000004
26.15	2.93925	0.02938843	-0.05716042
26.2	2.94171	0.02940369	-0.057360299999999996
26.25	2.87529	0.02874756	-0.057418159999999996
26.3	2.9323	0.02931213	-0.05754966
26.35	3.45596	0.0345459	-0.05764434000000001
26.4	3.35568	0.03355408	-0.0576759
26.45	3.25107	0.03250122	-0.05768116
26.5	3.26421	0.03263855	-0.05769694
26.55	3.52592	0.0352478	-0.05769694
26.6	3.47739	0.03475952	-0.05769694
26.65	3.29233	0.03291321	-0.05769168
26.7	3.36893	0.03367615	-0.05749706
26.75	4.91667	0.04916382	-0.05729192
26.8	4.76808	0.04766846	-0.0572814
26.85	4.70959	0.04708862	-0.0572814
26.9	4.65295	0.04652405	-0.0572814
26.95	4.83661	0.0483551	-0.0572814
27.0	4.82805	0.04827881	-0.0572814
27.05	4.66499	0.04664612	-0.0572814
27.1	4.61514	0.04614258	-0.05729192
27.15	4.81784	0.048172	-0.05731822
27.2	4.51843	0.04518127	-0.057418159999999996
27.25	4.04581	0.04045105	-0.0576233
27.3	3.35989	0.03358459	-0.05773376
27.35	3.55048	0.03549194	-0.05779162
27.4	3.6338	0.03633118	-0.05787052000000001
27.45	4.05066	0.04049683	-0.0582808
27.5	4.09093	0.04090881	-0.05847542000000001
27.55	4.18526	0.0418396	-0.05858062
27.6	4.48245	0.04481506	-0.05860166
27.65	4.38971	0.04388428	-0.058738420000000006
27.7	4.356	0.04354858	-0.05895934
27.75	4.52927	0.04528809	-0.05905402
27.8	4.74338	0.04742432	-0.059117140000000006
27.85	4.52452	0.04524231	-0.0591487
27.9	4.44398	0.04443359	-0.059253900000000005
27.95	4.42638	0.04425049	-0.059343320000000005
28.0	4.70801	0.04707336	-0.05935384
28.05	4.57809	0.04577637	-0.059348580000000005
28.1	4.66637	0.04666138	-0.059232860000000005
28.15	5.33116	0.05329895	-0.05904876
28.2	5.50165	0.05500793	-0.0590172
28.25	5.23395	0.05233765	-0.0590172
28.3	5.12219	0.0512085	-0.0590172
28.35	5.45496	0.05453491	-0.0590172
28.4	5.32553	0.05325317	-0.0590172
28.45	5.274	0.05273437	-0.059043500000000006
28.5	5.14848	0.05148315	-0.05912766
28.55	4.99103	0.04989624	-0.059311760000000005
28.6	4.61124	0.04611206	-0.05939066
28.65	4.31786	0.04316711	-0.059611580000000004
28.7	4.28397	0.04283142	-0.05982724
28.75	4.48766	0.0448761	-0.059843020000000004
28.8	4.34949	0.04348755	-0.05986406
28.85	4.27907	0.04278564	-0.05992192
28.9	4.22403	0.04223633	-0.06014284
28.95	4.34703	0.04345703	-0.06032694
29.0	4.23309	0.04232788	-0.06033746000000001
29.05	4.00894	0.04008484	-0.0603585
29.1	3.99365	0.03993225	-0.06037954
29.15	4.23949	0.04238892	-0.06053208
29.2	4.00116	0.04000854	-0.06075300000000001
29.25	3.92209	0.03921509	-0.06075300000000001
29.3	3.94241	0.03941345	-0.06075300000000001
29.35	4.1812	0.04180908	-0.06075300000000001
29.4	4.14137	0.04141235	-0.06073196
29.45	4.3438	0.04342651	-0.06053208
29.5	4.42763	0.04426575	-0.06039532
29.55	4.76254	0.04762268	-0.06039532
29.6	4.63805	0.04637146	-0.06039532
29.65	4.57251	0.04571533	-0.06039532
29.7	4.47685	0.04475403	-0.06039532
29.75	4.6736	0.04672241	-0.06039532
29.8	4.73802	0.04737854	-0.06039532
29.85	4.55864	0.045578	-0.06039532
29.9	4.47897	0.04478455	-0.06039532
29.95	4.51888	0.04518127	-0.06042688
30.0	4.43239	0.04431152	-0.06055312
30.05	4.24475	0.04243469	-0.06060572
30.1	4.07523	0.04074097	-0.06066358
30.15	4.17555	0.04174805	-0.06075300000000001
30.2	4.27336	0.04272461	-0.06086872
30.25	3.94571	0.03944397	-0.06101074
30.3	3.74333	0.03742981	-0.06121588
30.35	3.71495	0.03713989	-0.0613053
30.4	3.99426	0.03993225	-0.0613053
30.45	3.84439	0.03843689	-0.06131056
30.5	3.65388	0.03652954	-0.0613842
